geliþ_zamaný,týr_plakasý,ülke,20_ton_adet,30_ton_adet,yük_miktarý,maliyet
1737,41_kostu_012,Neverland,1,0,20,20000
1737,41_kostu_289,Neverland,0,1,30,30000
1737,41_kostu_080,Mordor,1,0,20,20000
1738,41_kostu_573,Mordor,0,1,30,30000
1738,41_kostu_229,Lilliputa,1,0,20,20000
1738,41_kostu_099,Oceania,1,0,20,20000
1741,41_kostu_783,Lilliputa,1,0,20,20000
1741,41_kostu_005,Oceania,1,0,20,20000
1741,41_kostu_248,Lilliputa,0,1,30,30000
1743,41_kostu_295,Mordor,1,0,20,20000
1743,41_kostu_034,Lilliputa,1,0,20,20000
1743,41_kostu_569,Mordor,1,0,20,20000
1743,41_kostu_172,Mordor,0,1,30,30000
1743,41_kostu_068,Neverland,0,1,30,30000
1744,41_kostu_174,Lilliputa,1,0,20,20000
1744,41_kostu_377,Neverland,0,1,30,30000
1749,41_kostu_998,Lilliputa,1,0,20,20000
1749,41_kostu_799,Oceania,1,0,20,20000
1749,41_kostu_1000,Oceania,0,1,30,30000
1749,41_kostu_908,Mordor,0,1,30,30000
1749,41_kostu_190,Oceania,0,1,30,30000
1749,41_kostu_939,Oceania,1,0,20,20000
1749,41_kostu_708,Oceania,0,1,30,30000
1752,41_kostu_826,Mordor,1,0,20,20000
1752,41_kostu_624,Lilliputa,0,1,30,30000
1752,41_kostu_899,Oceania,0,1,30,30000
1752,41_kostu_691,Lilliputa,0,1,30,30000
1755,41_kostu_705,Lilliputa,0,1,30,30000
1755,41_kostu_399,Mordor,1,0,20,20000
1755,41_kostu_848,Neverland,0,1,30,30000
1755,41_kostu_941,Neverland,1,0,20,20000
1755,41_kostu_177,Mordor,0,1,30,30000
1755,41_kostu_747,Oceania,0,1,30,30000
1759,41_kostu_549,Lilliputa,1,0,20,20000
1759,41_kostu_459,Mordor,1,0,20,20000
1759,41_kostu_172,Neverland,0,1,30,30000
1759,41_kostu_581,Neverland,1,0,20,20000
1759,41_kostu_088,Mordor,0,1,30,30000
1759,41_kostu_404,Mordor,1,0,20,20000
1759,41_kostu_142,Lilliputa,1,0,20,20000
1760,41_kostu_236,Neverland,0,1,30,30000
1760,41_kostu_063,Oceania,0,1,30,30000
1760,41_kostu_617,Neverland,1,0,20,20000
1760,41_kostu_040,Oceania,0,1,30,30000
1760,41_kostu_563,Lilliputa,1,0,20,20000
1760,41_kostu_579,Neverland,0,1,30,30000
1764,41_kostu_238,Oceania,0,1,30,30000
1764,41_kostu_370,Neverland,0,1,30,30000
1764,41_kostu_134,Mordor,0,1,30,30000
1764,41_kostu_227,Oceania,1,0,20,20000
1765,41_kostu_909,Lilliputa,1,0,20,20000
1765,41_kostu_645,Mordor,0,1,30,30000
1765,41_kostu_767,Lilliputa,1,0,20,20000
1765,41_kostu_761,Neverland,1,0,20,20000
1765,41_kostu_587,Mordor,1,0,20,20000
1765,41_kostu_963,Mordor,0,1,30,30000
1765,41_kostu_048,Mordor,1,0,20,20000
1770,41_kostu_270,Oceania,1,0,20,20000
1770,41_kostu_448,Mordor,0,1,30,30000
1770,41_kostu_407,Lilliputa,0,1,30,30000
1770,41_kostu_811,Neverland,1,0,20,20000
1770,41_kostu_939,Lilliputa,0,1,30,30000
1770,41_kostu_532,Mordor,1,0,20,20000
1770,41_kostu_022,Lilliputa,0,1,30,30000
1771,41_kostu_275,Neverland,0,1,30,30000
1771,41_kostu_165,Mordor,0,1,30,30000
1773,41_kostu_591,Neverland,1,0,20,20000
1776,41_kostu_394,Mordor,0,1,30,30000
1776,41_kostu_918,Oceania,0,1,30,30000
1776,41_kostu_289,Lilliputa,0,1,30,30000
1776,41_kostu_961,Mordor,0,1,30,30000
1776,41_kostu_962,Neverland,0,1,30,30000
1780,41_kostu_978,Oceania,0,1,30,30000
1780,41_kostu_124,Oceania,1,0,20,20000
1782,41_kostu_548,Mordor,1,0,20,20000
1782,41_kostu_323,Mordor,1,0,20,20000
1782,41_kostu_860,Neverland,0,1,30,30000
1782,41_kostu_208,Oceania,1,0,20,20000
1782,41_kostu_955,Lilliputa,0,1,30,30000
1784,41_kostu_771,Mordor,1,0,20,20000
1784,41_kostu_491,Oceania,1,0,20,20000
1788,41_kostu_193,Neverland,0,1,30,30000
1788,41_kostu_651,Lilliputa,1,0,20,20000
1788,41_kostu_480,Mordor,1,0,20,20000
1792,41_kostu_115,Oceania,0,1,30,30000
1792,41_kostu_257,Lilliputa,0,1,30,30000
1792,41_kostu_690,Neverland,1,0,20,20000
1792,41_kostu_036,Neverland,0,1,30,30000
1796,41_kostu_035,Mordor,0,1,30,30000
1796,41_kostu_650,Oceania,1,0,20,20000
1796,41_kostu_896,Lilliputa,0,1,30,30000
1796,41_kostu_441,Lilliputa,1,0,20,20000
1797,41_kostu_445,Lilliputa,1,0,20,20000
1797,41_kostu_197,Mordor,1,0,20,20000
1797,41_kostu_536,Neverland,0,1,30,30000
1797,41_kostu_076,Neverland,1,0,20,20000
1797,41_kostu_485,Lilliputa,1,0,20,20000
1797,41_kostu_554,Oceania,0,1,30,30000
1797,41_kostu_645,Mordor,1,0,20,20000
1798,41_kostu_045,Lilliputa,1,0,20,20000
1798,41_kostu_804,Lilliputa,1,0,20,20000
1799,41_kostu_349,Neverland,0,1,30,30000
1799,41_kostu_908,Mordor,1,0,20,20000
1800,41_kostu_314,Mordor,0,1,30,30000
1800,41_kostu_519,Oceania,1,0,20,20000
1800,41_kostu_805,Mordor,1,0,20,20000
1803,41_kostu_377,Mordor,0,1,30,30000
1803,41_kostu_364,Neverland,0,1,30,30000
1803,41_kostu_611,Oceania,1,0,20,20000
1803,41_kostu_507,Mordor,0,1,30,30000
1803,41_kostu_666,Oceania,0,1,30,30000
1803,41_kostu_306,Oceania,1,0,20,20000
1804,41_kostu_811,Oceania,0,1,30,30000
1804,41_kostu_735,Mordor,0,1,30,30000
1804,41_kostu_706,Mordor,1,0,20,20000
1804,41_kostu_120,Oceania,0,1,30,30000
1804,41_kostu_387,Oceania,1,0,20,20000
1804,41_kostu_925,Mordor,0,1,30,30000
1804,41_kostu_814,Neverland,1,0,20,20000
1805,41_kostu_917,Neverland,0,1,30,30000
1805,41_kostu_739,Mordor,0,1,30,30000
1808,41_kostu_069,Oceania,1,0,20,20000
1808,41_kostu_613,Oceania,1,0,20,20000
1808,41_kostu_756,Mordor,1,0,20,20000
1808,41_kostu_258,Oceania,1,0,20,20000
1808,41_kostu_052,Lilliputa,1,0,20,20000
1808,41_kostu_582,Oceania,0,1,30,30000
1808,41_kostu_276,Oceania,1,0,20,20000
1813,41_kostu_665,Mordor,0,1,30,30000
1818,41_kostu_325,Neverland,1,0,20,20000
1818,41_kostu_312,Mordor,1,0,20,20000
1818,41_kostu_390,Mordor,1,0,20,20000
1818,41_kostu_831,Neverland,1,0,20,20000
1819,41_kostu_101,Neverland,1,0,20,20000
1819,41_kostu_503,Oceania,1,0,20,20000
1819,41_kostu_551,Mordor,1,0,20,20000
1822,41_kostu_991,Oceania,1,0,20,20000
1822,41_kostu_846,Lilliputa,0,1,30,30000
1822,41_kostu_313,Mordor,0,1,30,30000
1822,41_kostu_179,Lilliputa,1,0,20,20000
1822,41_kostu_468,Mordor,0,1,30,30000
1822,41_kostu_533,Mordor,1,0,20,20000
1826,41_kostu_151,Lilliputa,0,1,30,30000
1826,41_kostu_832,Mordor,1,0,20,20000
1826,41_kostu_614,Lilliputa,1,0,20,20000
1826,41_kostu_139,Mordor,1,0,20,20000
1827,41_kostu_314,Neverland,0,1,30,30000
1827,41_kostu_490,Oceania,1,0,20,20000
1827,41_kostu_536,Oceania,1,0,20,20000
1832,41_kostu_081,Mordor,0,1,30,30000
1832,41_kostu_653,Oceania,0,1,30,30000
1832,41_kostu_752,Lilliputa,0,1,30,30000
1832,41_kostu_055,Neverland,0,1,30,30000
1832,41_kostu_732,Neverland,0,1,30,30000
1832,41_kostu_082,Mordor,1,0,20,20000
1836,41_kostu_303,Oceania,0,1,30,30000
1836,41_kostu_801,Oceania,1,0,20,20000
1836,41_kostu_846,Neverland,0,1,30,30000
1836,41_kostu_073,Mordor,1,0,20,20000
1837,41_kostu_038,Mordor,1,0,20,20000
1837,41_kostu_332,Lilliputa,0,1,30,30000
1841,41_kostu_812,Oceania,1,0,20,20000
1841,41_kostu_270,Mordor,1,0,20,20000
1841,41_kostu_386,Oceania,1,0,20,20000
1841,41_kostu_644,Neverland,0,1,30,30000
1841,41_kostu_587,Lilliputa,1,0,20,20000
1841,41_kostu_761,Oceania,1,0,20,20000
1843,41_kostu_102,Mordor,0,1,30,30000
1843,41_kostu_379,Oceania,1,0,20,20000
1843,41_kostu_015,Lilliputa,1,0,20,20000
1843,41_kostu_153,Lilliputa,1,0,20,20000
1845,41_kostu_915,Lilliputa,1,0,20,20000
1845,41_kostu_329,Lilliputa,0,1,30,30000
1845,41_kostu_765,Neverland,0,1,30,30000
1845,41_kostu_174,Lilliputa,1,0,20,20000
1845,41_kostu_055,Lilliputa,1,0,20,20000
1845,41_kostu_174,Lilliputa,1,0,20,20000
1848,41_kostu_524,Neverland,0,1,30,30000
1848,41_kostu_402,Lilliputa,1,0,20,20000
1848,41_kostu_128,Oceania,1,0,20,20000
1848,41_kostu_019,Neverland,0,1,30,30000
1848,41_kostu_747,Neverland,1,0,20,20000
1851,41_kostu_510,Neverland,1,0,20,20000
1851,41_kostu_792,Mordor,1,0,20,20000
1851,41_kostu_024,Neverland,0,1,30,30000
1851,41_kostu_215,Oceania,1,0,20,20000
1851,41_kostu_719,Mordor,1,0,20,20000
1851,41_kostu_374,Oceania,0,1,30,30000
1851,41_kostu_213,Mordor,1,0,20,20000
1854,41_kostu_602,Oceania,0,1,30,30000
1854,41_kostu_494,Oceania,1,0,20,20000
1854,41_kostu_361,Neverland,1,0,20,20000
1854,41_kostu_766,Oceania,0,1,30,30000
1854,41_kostu_016,Lilliputa,1,0,20,20000
1856,41_kostu_433,Neverland,0,1,30,30000
1856,41_kostu_551,Neverland,1,0,20,20000
1856,41_kostu_054,Lilliputa,1,0,20,20000
1856,41_kostu_303,Oceania,1,0,20,20000
1856,41_kostu_167,Neverland,1,0,20,20000
1856,41_kostu_376,Neverland,0,1,30,30000
1857,41_kostu_657,Neverland,1,0,20,20000
1857,41_kostu_456,Oceania,0,1,30,30000
1857,41_kostu_209,Neverland,1,0,20,20000
1857,41_kostu_462,Lilliputa,0,1,30,30000
1857,41_kostu_497,Neverland,1,0,20,20000
1857,41_kostu_362,Lilliputa,1,0,20,20000
1857,41_kostu_290,Lilliputa,1,0,20,20000
1862,41_kostu_784,Oceania,0,1,30,30000
1862,41_kostu_750,Oceania,1,0,20,20000
1862,41_kostu_626,Neverland,1,0,20,20000
1862,41_kostu_755,Oceania,0,1,30,30000
1862,41_kostu_560,Lilliputa,0,1,30,30000
1862,41_kostu_615,Neverland,1,0,20,20000
1866,41_kostu_142,Lilliputa,0,1,30,30000
1866,41_kostu_312,Lilliputa,0,1,30,30000
1866,41_kostu_622,Neverland,1,0,20,20000
1866,41_kostu_730,Neverland,1,0,20,20000
1866,41_kostu_570,Neverland,1,0,20,20000
1866,41_kostu_217,Mordor,0,1,30,30000
1866,41_kostu_441,Mordor,1,0,20,20000
1869,41_kostu_838,Mordor,0,1,30,30000
1870,41_kostu_367,Oceania,1,0,20,20000
1870,41_kostu_612,Oceania,1,0,20,20000
1872,41_kostu_253,Oceania,1,0,20,20000
1872,41_kostu_951,Lilliputa,0,1,30,30000
1872,41_kostu_564,Neverland,0,1,30,30000
1872,41_kostu_303,Lilliputa,1,0,20,20000
1872,41_kostu_686,Mordor,1,0,20,20000
1872,41_kostu_318,Neverland,1,0,20,20000
1876,41_kostu_210,Oceania,1,0,20,20000
1881,41_kostu_524,Oceania,0,1,30,30000
1881,41_kostu_911,Neverland,1,0,20,20000
1881,41_kostu_367,Mordor,0,1,30,30000
1881,41_kostu_191,Neverland,0,1,30,30000
1885,41_kostu_853,Oceania,1,0,20,20000
1885,41_kostu_375,Mordor,0,1,30,30000
1885,41_kostu_060,Lilliputa,0,1,30,30000
1890,41_kostu_356,Oceania,1,0,20,20000
1890,41_kostu_484,Neverland,0,1,30,30000
1894,41_kostu_470,Neverland,0,1,30,30000
1894,41_kostu_283,Oceania,0,1,30,30000
1894,41_kostu_923,Neverland,1,0,20,20000
1898,41_kostu_061,Mordor,1,0,20,20000
1898,41_kostu_392,Lilliputa,1,0,20,20000
1898,41_kostu_453,Mordor,0,1,30,30000
1903,41_kostu_330,Neverland,0,1,30,30000
1903,41_kostu_963,Mordor,0,1,30,30000
1903,41_kostu_779,Lilliputa,0,1,30,30000
1903,41_kostu_352,Oceania,1,0,20,20000
1903,41_kostu_264,Lilliputa,1,0,20,20000
1903,41_kostu_150,Mordor,0,1,30,30000
1908,41_kostu_775,Lilliputa,1,0,20,20000
1908,41_kostu_584,Mordor,1,0,20,20000
1908,41_kostu_651,Lilliputa,0,1,30,30000
1908,41_kostu_491,Oceania,1,0,20,20000
1908,41_kostu_742,Mordor,1,0,20,20000
1908,41_kostu_191,Neverland,0,1,30,30000
1911,41_kostu_788,Mordor,0,1,30,30000
1911,41_kostu_700,Oceania,1,0,20,20000
1912,41_kostu_234,Oceania,0,1,30,30000
1912,41_kostu_465,Neverland,0,1,30,30000
1912,41_kostu_881,Oceania,0,1,30,30000
1912,41_kostu_903,Lilliputa,0,1,30,30000
1912,41_kostu_276,Mordor,0,1,30,30000
1912,41_kostu_433,Oceania,0,1,30,30000
1914,41_kostu_387,Oceania,0,1,30,30000
1914,41_kostu_405,Mordor,0,1,30,30000
1914,41_kostu_825,Lilliputa,1,0,20,20000
1914,41_kostu_801,Lilliputa,1,0,20,20000
1914,41_kostu_382,Mordor,1,0,20,20000
1914,41_kostu_672,Oceania,0,1,30,30000
1919,41_kostu_634,Lilliputa,0,1,30,30000
1919,41_kostu_687,Neverland,0,1,30,30000
1919,41_kostu_029,Mordor,0,1,30,30000
1919,41_kostu_593,Neverland,1,0,20,20000
1919,41_kostu_296,Neverland,0,1,30,30000
1919,41_kostu_347,Neverland,1,0,20,20000
1922,41_kostu_234,Oceania,0,1,30,30000
1922,41_kostu_829,Lilliputa,1,0,20,20000
1922,41_kostu_206,Oceania,0,1,30,30000
1924,41_kostu_196,Mordor,1,0,20,20000
1924,41_kostu_1000,Mordor,1,0,20,20000
1924,41_kostu_977,Neverland,0,1,30,30000
1924,41_kostu_837,Mordor,0,1,30,30000
1924,41_kostu_430,Oceania,1,0,20,20000
1924,41_kostu_753,Mordor,0,1,30,30000
1927,41_kostu_052,Neverland,0,1,30,30000
1927,41_kostu_823,Neverland,1,0,20,20000
1927,41_kostu_387,Lilliputa,1,0,20,20000
1930,41_kostu_424,Mordor,1,0,20,20000
1930,41_kostu_566,Oceania,1,0,20,20000
1930,41_kostu_568,Oceania,0,1,30,30000
1930,41_kostu_949,Neverland,1,0,20,20000
1930,41_kostu_620,Neverland,1,0,20,20000
1930,41_kostu_721,Neverland,0,1,30,30000
1932,41_kostu_913,Lilliputa,0,1,30,30000
1932,41_kostu_200,Oceania,1,0,20,20000
1932,41_kostu_535,Mordor,0,1,30,30000
1932,41_kostu_906,Mordor,0,1,30,30000
1936,41_kostu_502,Neverland,0,1,30,30000
1936,41_kostu_754,Mordor,0,1,30,30000
1936,41_kostu_801,Mordor,0,1,30,30000
1936,41_kostu_056,Lilliputa,1,0,20,20000
1936,41_kostu_732,Lilliputa,0,1,30,30000
1938,41_kostu_292,Mordor,1,0,20,20000
1938,41_kostu_129,Neverland,0,1,30,30000
1938,41_kostu_691,Mordor,0,1,30,30000
1938,41_kostu_676,Neverland,0,1,30,30000
1943,41_kostu_981,Oceania,1,0,20,20000
1943,41_kostu_295,Oceania,0,1,30,30000
1943,41_kostu_890,Mordor,0,1,30,30000
1943,41_kostu_343,Oceania,1,0,20,20000
1943,41_kostu_907,Oceania,1,0,20,20000
1945,41_kostu_790,Neverland,0,1,30,30000
1945,41_kostu_528,Mordor,1,0,20,20000
1945,41_kostu_534,Mordor,0,1,30,30000
1945,41_kostu_788,Oceania,0,1,30,30000
1945,41_kostu_576,Oceania,0,1,30,30000
1945,41_kostu_055,Neverland,1,0,20,20000
1950,41_kostu_234,Oceania,1,0,20,20000
1950,41_kostu_963,Neverland,1,0,20,20000
1950,41_kostu_204,Neverland,1,0,20,20000
1950,41_kostu_162,Mordor,1,0,20,20000
1951,41_kostu_441,Mordor,1,0,20,20000
1951,41_kostu_221,Neverland,0,1,30,30000
1953,41_kostu_870,Neverland,1,0,20,20000
1953,41_kostu_333,Oceania,1,0,20,20000
1953,41_kostu_695,Mordor,0,1,30,30000
1953,41_kostu_001,Lilliputa,0,1,30,30000
1953,41_kostu_293,Lilliputa,1,0,20,20000
1953,41_kostu_327,Lilliputa,0,1,30,30000
1954,41_kostu_519,Mordor,1,0,20,20000
1954,41_kostu_782,Oceania,1,0,20,20000
1954,41_kostu_896,Neverland,1,0,20,20000
1954,41_kostu_441,Lilliputa,1,0,20,20000
1954,41_kostu_977,Oceania,1,0,20,20000
1954,41_kostu_770,Mordor,1,0,20,20000
1956,41_kostu_592,Lilliputa,0,1,30,30000
1956,41_kostu_513,Neverland,1,0,20,20000
1956,41_kostu_691,Lilliputa,1,0,20,20000
1956,41_kostu_345,Oceania,1,0,20,20000
1958,41_kostu_943,Lilliputa,0,1,30,30000
1958,41_kostu_686,Lilliputa,0,1,30,30000
1958,41_kostu_283,Neverland,1,0,20,20000
1958,41_kostu_460,Mordor,0,1,30,30000
1959,41_kostu_175,Oceania,0,1,30,30000
1959,41_kostu_666,Lilliputa,0,1,30,30000
1961,41_kostu_788,Neverland,0,1,30,30000
1961,41_kostu_259,Oceania,1,0,20,20000
1961,41_kostu_980,Neverland,0,1,30,30000
1966,41_kostu_005,Neverland,0,1,30,30000
1966,41_kostu_025,Lilliputa,0,1,30,30000
1966,41_kostu_445,Mordor,1,0,20,20000
1966,41_kostu_866,Neverland,0,1,30,30000
1966,41_kostu_788,Neverland,0,1,30,30000
1966,41_kostu_857,Mordor,1,0,20,20000
1968,41_kostu_313,Oceania,0,1,30,30000
1968,41_kostu_992,Oceania,1,0,20,20000
1968,41_kostu_742,Neverland,0,1,30,30000
1970,41_kostu_727,Oceania,1,0,20,20000
1970,41_kostu_658,Mordor,1,0,20,20000
1970,41_kostu_565,Oceania,1,0,20,20000
1970,41_kostu_958,Oceania,0,1,30,30000
1973,41_kostu_847,Lilliputa,0,1,30,30000
1973,41_kostu_947,Mordor,0,1,30,30000
1973,41_kostu_320,Oceania,1,0,20,20000
1973,41_kostu_448,Oceania,1,0,20,20000
1973,41_kostu_914,Neverland,0,1,30,30000
1973,41_kostu_222,Oceania,1,0,20,20000
1975,41_kostu_411,Mordor,0,1,30,30000
1975,41_kostu_839,Oceania,0,1,30,30000
1975,41_kostu_255,Mordor,0,1,30,30000
1975,41_kostu_897,Mordor,0,1,30,30000
1975,41_kostu_348,Neverland,1,0,20,20000
1977,41_kostu_166,Neverland,0,1,30,30000
1977,41_kostu_592,Oceania,1,0,20,20000
1977,41_kostu_792,Neverland,0,1,30,30000
1977,41_kostu_634,Oceania,0,1,30,30000
1982,41_kostu_485,Lilliputa,1,0,20,20000
1982,41_kostu_810,Mordor,1,0,20,20000
1982,41_kostu_131,Mordor,0,1,30,30000
1982,41_kostu_010,Neverland,0,1,30,30000
1984,41_kostu_763,Neverland,0,1,30,30000
1984,41_kostu_781,Oceania,1,0,20,20000
1984,41_kostu_466,Mordor,0,1,30,30000
1984,41_kostu_708,Oceania,0,1,30,30000
1984,41_kostu_767,Mordor,1,0,20,20000
1984,41_kostu_449,Lilliputa,1,0,20,20000
1984,41_kostu_759,Neverland,0,1,30,30000
1985,41_kostu_525,Mordor,1,0,20,20000
1985,41_kostu_778,Oceania,1,0,20,20000
1985,41_kostu_111,Oceania,0,1,30,30000
1985,41_kostu_565,Neverland,1,0,20,20000
1985,41_kostu_015,Neverland,0,1,30,30000
1985,41_kostu_143,Lilliputa,1,0,20,20000
1989,41_kostu_602,Neverland,0,1,30,30000
1989,41_kostu_933,Oceania,0,1,30,30000
1989,41_kostu_593,Neverland,0,1,30,30000
1989,41_kostu_520,Lilliputa,0,1,30,30000
1989,41_kostu_387,Neverland,1,0,20,20000
1989,41_kostu_682,Oceania,0,1,30,30000
1989,41_kostu_399,Lilliputa,1,0,20,20000
1991,41_kostu_348,Mordor,1,0,20,20000
1991,41_kostu_661,Mordor,0,1,30,30000
1991,41_kostu_028,Lilliputa,0,1,30,30000
1991,41_kostu_276,Lilliputa,0,1,30,30000
1991,41_kostu_400,Oceania,0,1,30,30000
1991,41_kostu_346,Neverland,1,0,20,20000
1996,41_kostu_120,Neverland,1,0,20,20000
1996,41_kostu_525,Mordor,1,0,20,20000
1996,41_kostu_074,Lilliputa,0,1,30,30000
1996,41_kostu_695,Oceania,1,0,20,20000
1996,41_kostu_086,Mordor,0,1,30,30000
1997,41_kostu_308,Mordor,1,0,20,20000
1997,41_kostu_590,Lilliputa,0,1,30,30000
1998,41_kostu_313,Neverland,0,1,30,30000
1998,41_kostu_679,Neverland,0,1,30,30000
2003,41_kostu_256,Lilliputa,0,1,30,30000
2003,41_kostu_636,Neverland,1,0,20,20000
2005,41_kostu_171,Oceania,0,1,30,30000
2010,41_kostu_399,Lilliputa,0,1,30,30000
2010,41_kostu_791,Mordor,1,0,20,20000
2014,41_kostu_909,Lilliputa,1,0,20,20000
2014,41_kostu_410,Oceania,1,0,20,20000
2014,41_kostu_762,Neverland,0,1,30,30000
2014,41_kostu_647,Oceania,1,0,20,20000
2014,41_kostu_633,Oceania,1,0,20,20000
2014,41_kostu_786,Mordor,0,1,30,30000
2014,41_kostu_052,Neverland,0,1,30,30000
2019,41_kostu_153,Oceania,0,1,30,30000
2019,41_kostu_718,Lilliputa,1,0,20,20000
2019,41_kostu_364,Mordor,1,0,20,20000
2019,41_kostu_106,Lilliputa,1,0,20,20000
2019,41_kostu_039,Lilliputa,1,0,20,20000
2019,41_kostu_967,Oceania,1,0,20,20000
2024,41_kostu_508,Oceania,0,1,30,30000
2024,41_kostu_101,Mordor,0,1,30,30000
2024,41_kostu_555,Oceania,0,1,30,30000
2024,41_kostu_092,Neverland,0,1,30,30000
2024,41_kostu_824,Lilliputa,1,0,20,20000
2024,41_kostu_035,Neverland,1,0,20,20000
2024,41_kostu_149,Mordor,0,1,30,30000
2025,41_kostu_609,Lilliputa,1,0,20,20000
2025,41_kostu_486,Lilliputa,1,0,20,20000
2025,41_kostu_834,Neverland,1,0,20,20000
2025,41_kostu_964,Mordor,0,1,30,30000
2025,41_kostu_519,Neverland,1,0,20,20000
2025,41_kostu_889,Oceania,1,0,20,20000
2029,41_kostu_418,Lilliputa,1,0,20,20000
2029,41_kostu_392,Oceania,1,0,20,20000
2029,41_kostu_582,Mordor,0,1,30,30000
2029,41_kostu_037,Neverland,1,0,20,20000
2029,41_kostu_880,Neverland,0,1,30,30000
2029,41_kostu_158,Lilliputa,1,0,20,20000
2029,41_kostu_591,Mordor,1,0,20,20000
2034,41_kostu_191,Mordor,1,0,20,20000
2036,41_kostu_055,Lilliputa,0,1,30,30000
2036,41_kostu_473,Mordor,0,1,30,30000
2036,41_kostu_984,Oceania,0,1,30,30000
2036,41_kostu_913,Oceania,1,0,20,20000
2036,41_kostu_291,Mordor,0,1,30,30000
2041,41_kostu_201,Mordor,1,0,20,20000
2041,41_kostu_437,Lilliputa,1,0,20,20000
2041,41_kostu_619,Mordor,1,0,20,20000
2043,41_kostu_127,Lilliputa,1,0,20,20000
2043,41_kostu_903,Mordor,1,0,20,20000
2043,41_kostu_353,Neverland,1,0,20,20000
2043,41_kostu_648,Oceania,1,0,20,20000
2043,41_kostu_209,Lilliputa,0,1,30,30000
2046,41_kostu_500,Oceania,1,0,20,20000
2046,41_kostu_273,Oceania,0,1,30,30000
2046,41_kostu_403,Lilliputa,1,0,20,20000
2046,41_kostu_531,Oceania,1,0,20,20000
2049,41_kostu_575,Neverland,1,0,20,20000
2049,41_kostu_871,Neverland,0,1,30,30000
2049,41_kostu_611,Lilliputa,1,0,20,20000
2049,41_kostu_933,Neverland,1,0,20,20000
2049,41_kostu_544,Neverland,0,1,30,30000
2049,41_kostu_160,Oceania,1,0,20,20000
2054,41_kostu_589,Oceania,0,1,30,30000
2054,41_kostu_226,Lilliputa,0,1,30,30000
2054,41_kostu_719,Neverland,0,1,30,30000
2058,41_kostu_939,Lilliputa,0,1,30,30000
2059,41_kostu_626,Mordor,1,0,20,20000
2059,41_kostu_816,Neverland,1,0,20,20000
2061,41_kostu_525,Oceania,1,0,20,20000
2061,41_kostu_269,Oceania,0,1,30,30000
2061,41_kostu_803,Neverland,1,0,20,20000
2061,41_kostu_478,Mordor,1,0,20,20000
2065,41_kostu_005,Lilliputa,1,0,20,20000
2065,41_kostu_257,Mordor,0,1,30,30000
2067,41_kostu_677,Mordor,1,0,20,20000
2067,41_kostu_972,Oceania,0,1,30,30000
2067,41_kostu_106,Oceania,0,1,30,30000
2067,41_kostu_263,Lilliputa,1,0,20,20000
2067,41_kostu_366,Lilliputa,0,1,30,30000
2067,41_kostu_330,Lilliputa,1,0,20,20000
2067,41_kostu_650,Oceania,0,1,30,30000
2068,41_kostu_429,Oceania,0,1,30,30000
2068,41_kostu_499,Lilliputa,1,0,20,20000
2068,41_kostu_502,Mordor,1,0,20,20000
2068,41_kostu_092,Oceania,1,0,20,20000
2068,41_kostu_854,Oceania,0,1,30,30000
2070,41_kostu_338,Oceania,0,1,30,30000
2070,41_kostu_884,Oceania,0,1,30,30000
2070,41_kostu_573,Lilliputa,1,0,20,20000
2070,41_kostu_054,Oceania,1,0,20,20000
2070,41_kostu_690,Lilliputa,0,1,30,30000
2074,41_kostu_468,Neverland,1,0,20,20000
2074,41_kostu_341,Neverland,1,0,20,20000
2074,41_kostu_729,Oceania,0,1,30,30000
2074,41_kostu_927,Lilliputa,0,1,30,30000
2074,41_kostu_110,Lilliputa,0,1,30,30000
2075,41_kostu_675,Neverland,1,0,20,20000
2075,41_kostu_857,Lilliputa,0,1,30,30000
2078,41_kostu_085,Mordor,1,0,20,20000
2078,41_kostu_966,Lilliputa,1,0,20,20000
2078,41_kostu_351,Oceania,0,1,30,30000
2078,41_kostu_833,Lilliputa,1,0,20,20000
2078,41_kostu_897,Mordor,1,0,20,20000
2078,41_kostu_727,Neverland,1,0,20,20000
2078,41_kostu_268,Lilliputa,0,1,30,30000
2080,41_kostu_021,Neverland,0,1,30,30000
2080,41_kostu_003,Lilliputa,0,1,30,30000
2080,41_kostu_919,Oceania,0,1,30,30000
2080,41_kostu_408,Oceania,0,1,30,30000
2083,41_kostu_017,Neverland,0,1,30,30000
2084,41_kostu_286,Mordor,1,0,20,20000
2084,41_kostu_736,Neverland,1,0,20,20000
2084,41_kostu_454,Lilliputa,0,1,30,30000
2084,41_kostu_438,Mordor,0,1,30,30000
2087,41_kostu_770,Neverland,0,1,30,30000
2087,41_kostu_492,Neverland,0,1,30,30000
2087,41_kostu_973,Lilliputa,0,1,30,30000
2087,41_kostu_702,Lilliputa,1,0,20,20000
2087,41_kostu_963,Lilliputa,1,0,20,20000
2088,41_kostu_592,Neverland,0,1,30,30000
2088,41_kostu_295,Neverland,1,0,20,20000
2088,41_kostu_259,Oceania,1,0,20,20000
2088,41_kostu_200,Mordor,0,1,30,30000
2088,41_kostu_820,Mordor,1,0,20,20000
2088,41_kostu_769,Mordor,1,0,20,20000
2088,41_kostu_362,Lilliputa,0,1,30,30000
2090,41_kostu_568,Oceania,1,0,20,20000
2090,41_kostu_224,Oceania,1,0,20,20000
2095,41_kostu_097,Lilliputa,1,0,20,20000
2095,41_kostu_959,Neverland,1,0,20,20000
